date,indicator,value
01/01/2026,baugewerblicher_umsatz_mill_eur,5410
01/02/2026,anzahl_der_betriebe,9557
01/02/2026,taetige_personen_1000,537
01/02/2026,entgelte_1000_eur,1850962
01/02/2026,geleistete_arbeitsstunden_1000,39050
01/02/2026,baugewerblicher_umsatz_mill_eur,6288
01/03/2026,anzahl_der_betriebe,9544
01/03/2026,taetige_personen_1000,545
01/03/2026,entgelte_1000_eur,2173602
01/03/2026,geleistete_arbeitsstunden_1000,56126
01/03/2026,baugewerblicher_umsatz_mill_eur,9222
01/04/2026,anzahl_der_betriebe,9521
01/04/2026,taetige_personen_1000,545
01/04/2026,entgelte_1000_eur,2445408
01/04/2026,geleistete_arbeitsstunden_1000,56014
01/04/2026,baugewerblicher_umsatz_mill_eur,10011
